Date,Open,High,Low,Close_Gold,Volume,SP500,Close_Oil,DollarIndex
10/13/2021,1760.8,1794.5,1760.8,1793.7,150,4363.8,80.44,94.08
10/14/2021,1792.2,1799.9,1792,1796.7,337,4438.26,81.31,93.96
10/15/2021,1794.5,1795.4,1766.6,1767.2,874,4471.37,82.28,93.94
10/18/2021,1761.6,1770.1,1759.5,1764.8,266,4486.46,82.44,93.94
10/19/2021,1777.6,1785,1767.5,1769.7,51,4519.63,82.96,93.73
10/20/2021,1774.6,1785.6,1774,1784.1,127,4536.19,83.87,93.54
10/21/2021,1782,1785.7,1781,1781.2,146,4549.78,82.5,93.76
10/22/2021,1787.1,1806.9,1784,1795.5,532,4544.9,83.76,93.62
10/25/2021,1794.3,1809,1794,1806,140,4566.48,83.76,93.81
10/26/2021,1808.8,1808.8,1788.6,1792.7,359,4574.79,84.65,93.94
10/27/2021,1791.5,1798.1,1791.5,1797.9,543,4551.68,82.66,93.8
10/28/2021,1795.5,1807.3,1795.5,1801.6,452,4596.42,82.81,93.33
10/29/2021,1793.1,1797,1774.6,1783,583,4605.38,83.57,94.12
11/1/2021,1787.5,1795.1,1786.7,1795.1,142,4613.67,84.05,93.88
11/2/2021,1790.5,1795.5,1787.7,1788.7,213,4630.65,83.91,94.08
11/3/2021,1768,1768,1761.8,1763.6,108,4660.57,80.86,93.85
11/4/2021,1776.6,1798.2,1776.2,1793,103,4680.06,78.81,94.34
11/5/2021,1794.9,1817.1,1794.9,1816.4,239,4697.53,81.27,94.32
11/8/2021,1817,1827.4,1816.9,1827.4,261,4701.7,81.93,94.04
11/9/2021,1826.1,1832.7,1820.7,1830.2,170,4685.25,84.15,93.96
11/10/2021,1825.8,1865,1824.9,1847.6,795,4646.71,81.34,94.84
11/11/2021,1853.9,1866.5,1853.9,1863.2,292,4649.27,81.59,95.18
11/12/2021,1860.8,1867.9,1847.6,1867.9,210,4682.85,80.79,95.13
11/15/2021,1864.5,1866.9,1864.5,1866.1,87,4682.8,80.88,95.4
11/16/2021,1853.6,1853.6,1853.6,1853.6,1,4700.9,80.76,95.91
11/17/2021,1862.6,1869.7,1862.6,1869.7,2,4688.67,78.36,95.83
11/18/2021,1861,1861,1861,1861,9,4704.54,79.01,95.54
11/19/2021,1851.2,1851.2,1851.2,1851.2,21,4697.96,76.1,96.03
11/22/2021,1841.6,1841.6,1805.7,1806,14,4682.94,76.75,96.54
11/23/2021,1795.5,1795.5,1783.5,1783.5,264,4690.7,78.5,96.49
11/24/2021,1793,1793,1781.4,1784.1,188,4701.46,78.39,96.87
11/26/2021,1791.1,1791.4,1785.3,1785.3,186800,4594.62,68.15,96.1
11/29/2021,1791.7,1798.9,1779.1,1782.3,26926,4655.27,69.95,96.34
11/30/2021,1783.9,1808.1,1768.7,1773.6,4903,4567,66.18,96.01
12/1/2021,1774.8,1790.5,1772.3,1781.6,1128,4513.04,65.57,96.02
12/2/2021,1780.9,1780.9,1760.6,1760.7,1557,4577.1,66.5,96.16
12/3/2021,1767.5,1785.1,1766.5,1782,694,4538.43,66.26,96.11
12/6/2021,1780.2,1783,1777.2,1777.5,381,4591.67,69.49,96.33
12/7/2021,1779.5,1786.1,1772.3,1782.6,308,4686.75,72.05,96.37
12/8/2021,1789.9,1789.9,1779,1783.4,1383,4701.21,72.36,95.88
12/9/2021,1783.5,1783.5,1771.8,1774.6,455,4667.45,70.94,96.25
12/10/2021,1773.8,1785.4,1769.1,1782.9,545,4712.02,71.67,96.1
12/13/2021,1784.4,1787.1,1783.8,1786.3,206,4668.97,71.29,96.35
12/14/2021,1787,1787,1769,1770.4,322,4634.09,70.73,96.54
12/15/2021,1767.4,1778.7,1753.9,1762.6,283,4709.85,70.87,96.48
12/16/2021,1781,1798.1,1781,1796.6,21,4668.67,72.38,96.01
12/17/2021,1804,1812.9,1803.8,1803.8,654,4620.64,70.86,96.55
12/20/2021,1796.8,1799.8,1792,1793.7,226,4568.02,68.23,96.54
12/21/2021,1791.4,1796.5,1787.9,1787.9,575,4649.23,71.12,96.49
12/22/2021,1786,1805.2,1785.5,1801.6,567,4696.56,72.76,96.06
12/23/2021,1806,1811.2,1800.8,1811.2,193,4725.79,73.79,95.99
12/27/2021,1810,1812.1,1807,1808.1,150,4791.19,75.57,96.09
12/28/2021,1812,1818,1805.5,1810.2,146,4786.35,75.98,96.2
12/29/2021,1803.2,1805.1,1791.4,1805.1,623,4793.06,76.56,95.93
12/30/2021,1801.7,1816,1796,1812.7,306,4778.73,76.99,95.96
12/31/2021,1825.1,1827.8,1821.4,1827.5,80,4766.18,75.21,95.59
1/3/2022,1830.1,1830.1,1798.8,1799.4,116,4796.56,76.08,96.21
1/4/2022,1800.5,1815.3,1800,1814,38,4793.54,76.99,96.27
1/5/2022,1813.1,1824.6,1813.1,1824.6,8,4700.58,77.85,96.18
1/6/2022,1787.1,1791.3,1787.1,1788.7,30,4696.05,79.46,96.33
1/7/2022,1791.8,1797,1784.4,1797,17,4677.03,78.9,95.72
1/10/2022,1794.9,1798.7,1790.4,1798.4,534,4670.29,78.23,95.99
1/11/2022,1803.9,1822.5,1803,1818.6,743,4713.07,81.22,95.62
1/12/2022,1819,1827.2,1816.9,1827.2,1547,4726.35,82.64,94.9
1/13/2022,1819.8,1823,1815.4,1821.2,40,4659.03,82.12,94.78
1/14/2022,1821.5,1822,1816.5,1816.5,816,4662.85,83.82,95.16
1/18/2022,1816.8,1820.1,1812.3,1812.3,900,4577.11,85.43,95.72
1/19/2022,1817.4,1843.1,1817.4,1843.1,4,4532.76,86.96,95.5
1/20/2022,1840.6,1843,1838.2,1842.5,20,4482.73,86.9,95.72
1/21/2022,1838,1842.4,1828.9,1831.8,19,4397.94,85.14,95.64
1/24/2022,1837.9,1842.1,1837.9,1841.7,8,4410.13,83.31,95.9
1/25/2022,1843,1852.7,1842,1852.7,11,4356.45,85.6,95.93
1/26/2022,1829.9,1829.9,1829.9,1829.9,55,4349.93,87.35,96.4
1/27/2022,1793.3,1793.3,1793.3,1793.3,196036,4326.51,86.61,97.24
1/28/2022,1797.5,1798.4,1778.8,1784.9,28521,4431.85,86.82,97.27
1/31/2022,1788.5,1798.5,1785.1,1795,1735,4515.55,88.15,96.54
2/1/2022,1797.2,1806.1,1797.1,1800.3,223,4546.54,88.2,96.38
2/2/2022,1797.8,1810.1,1795.1,1809.2,1690,4589.38,88.26,95.93
2/3/2022,1805.8,1808.1,1787.9,1803,466,4477.44,90.27,95.38
2/4/2022,1806,1813.7,1792.5,1806.6,571,4500.53,92.31,95.48
2/7/2022,1812.2,1821.3,1809.1,1820.6,601,4483.87,91.32,95.39
2/8/2022,1818.9,1827.6,1815,1826.6,108,4521.54,89.36,95.64
2/9/2022,1825.4,1835.2,1825.3,1835.2,683,4587.18,89.66,95.49
2/10/2022,1833.3,1842.1,1820.8,1836.2,365,4504.08,89.88,95.55
2/11/2022,1822,1864.8,1822,1840.8,181,4418.64,93.1,96.07
2/14/2022,1861.8,1870.6,1854.6,1868,79,4401.67,95.46,96.36
2/15/2022,1872.6,1879.7,1847.4,1854.8,86,4471.07,92.07,95.99
2/16/2022,1858.7,1870.2,1856.3,1870.2,34,4475.01,93.66,95.7
2/17/2022,1876.3,1900.7,1876.2,1900.7,393,4380.26,91.76,95.8
2/18/2022,1899.4,1899.4,1890.7,1898.6,51,4348.87,91.07,96.02
2/22/2022,1908.1,1912,1890.8,1906.1,173,4304.76,92.35,96.01
2/23/2022,1896.6,1910.6,1895.7,1909.2,73,4225.5,92.1,96.19
2/24/2022,1911.9,1972.5,1911.7,1925.1,2706,4288.7,92.81,97.12
2/25/2022,1906.9,1920,1883.6,1886.5,586,4384.65,91.59,96.62
2/28/2022,1928.3,1928.4,1894.2,1899.4,390,4373.94,95.72,96.69
3/1/2022,1908.3,1942.4,1903.8,1942.4,547,4306.26,103.41,97.41
3/2/2022,1945.6,1948.2,1919.8,1920.9,109,4386.54,110.6,97.41
3/3/2022,1930.5,1940.3,1924.8,1934.4,122,4363.49,107.67,97.79
3/4/2022,1937,1970.9,1935.6,1965.1,47,4328.87,115.68,98.67
3/7/2022,1989,2001.1,1963,1993.9,2516,4201.09,119.4,99.29
3/8/2022,1999.4,2072,1998,2040.1,1813,4170.7,123.7,99.08
3/9/2022,2053.6,2063,1980.8,1985.9,1022,4277.88,108.7,97.95
3/10/2022,1978.1,2010.5,1978.1,1998.1,670,4259.52,106.02,98.5
3/11/2022,1985,1996,1959.9,1982.7,865,4204.31,109.33,99.13
3/14/2022,1976.5,1977.7,1959.6,1959.6,145,4173.11,103.01,98.88
3/15/2022,1939.8,1939.9,1910.7,1928.5,71,4262.45,96.44,99.06
3/16/2022,1922.4,1922.4,1907.2,1908,104,4357.86,95.04,98.62
3/17/2022,1933.9,1947.2,1933.9,1942.1,39,4411.67,102.98,97.97
3/18/2022,1934.5,1939.3,1928.2,1928.2,28,4463.12,104.7,98.23
3/21/2022,1925.4,1928.6,1925,1928.6,5,4461.18,112.12,98.5
3/22/2022,1920.7,1920.7,1920.7,1920.7,26,4511.61,111.76,98.52
3/23/2022,1936.6,1936.6,1936.6,1936.6,204,4456.24,114.93,98.61
3/24/2022,1963.6,1964,1961.6,1961.6,8,4520.16,112.34,98.8
3/25/2022,1953.8,1953.8,1953.8,1953.8,83,4543.06,113.9,98.82
3/28/2022,1932.6,1939.6,1932.6,1939.6,7,4575.52,105.96,99.06
3/29/2022,1893.5,1912,1893.5,1912,128051,4631.6,104.24,98.44
3/30/2022,1918.4,1937,1914.5,1933.5,17765,4602.45,107.82,97.88
3/31/2022,1933.5,1949.9,1919.1,1949.2,3617,4530.41,100.28,98.36
4/1/2022,1935,1938,1917,1919.1,1016,4545.86,99.27,98.63
4/4/2022,1921.2,1936.1,1915.6,1929.2,371,4582.64,103.28,98.97
4/5/2022,1927.1,1943.5,1918.4,1922.9,412,4525.12,101.96,99.43
4/6/2022,1916.7,1931.8,1916.7,1918.4,138,4481.15,96.23,99.61
4/7/2022,1919.5,1934.8,1919.5,1933.8,311,4500.21,96.03,99.76
4/8/2022,1928.8,1947.7,1928.8,1941.6,153,4488.28,98.26,99.75
4/11/2022,1946.6,1968.4,1941.8,1944.3,163,4412.53,94.29,99.92
4/12/2022,1952.5,1977.1,1950.6,1972.1,246,4397.45,100.6,100.29
4/13/2022,1969.5,1981,1969.5,1981,204,4446.59,104.25,99.91
4/14/2022,1977.2,1978.7,1963,1970.9,101,4392.59,106.95,100.33
4/18/2022,1973.4,1997.1,1972.8,1982.9,196,4391.69,108.21,100.77
4/19/2022,1973.8,1978.3,1945.7,1955.7,130,4462.21,102.56,100.96
4/20/2022,1945.5,1953.6,1945.5,1952.3,621,4459.45,102.75,100.42
4/21/2022,1942.5,1944.9,1942.5,1944.9,4,4393.66,103.79,100.61
4/22/2022,1949.6,1950.4,1930.2,1931,178,4271.78,102.07,101.21
4/25/2022,1925,1925,1889.3,1893.2,748,4296.12,98.54,101.77
4/26/2022,1900.5,1909.1,1894,1901.4,302,4175.2,101.7,102.32
4/27/2022,1897.8,1900.6,1882.2,1885.9,1786,4183.96,102.02,102.96
4/28/2022,1883.8,1893,1872.9,1888.7,513,4287.5,105.36,103.66
4/29/2022,1902.7,1918.2,1902.4,1909.3,132,4131.93,104.69,102.96
5/2/2022,1896.7,1896.8,1853,1861.8,385,4155.38,105.17,103.77
5/3/2022,1868.8,1868.8,1868.8,1868.8,466,4175.48,102.41,103.5
5/4/2022,1867,1867,1867,1867,1,4300.17,107.81,102.59
5/5/2022,1897,1904.3,1874,1874,80,4146.87,108.26,103.8
5/6/2022,1874.7,1890.3,1871.5,1881.2,214,4123.34,109.77,103.69
5/9/2022,1866.6,1867.5,1854,1857.1,304,3991.24,103.09,103.69
5/10/2022,1839.9,1839.9,1839.9,1839.9,1540,4001.05,99.76,103.94
5/11/2022,1841.5,1852.6,1841,1852.6,892,3935.18,105.71,103.87
5/12/2022,1849.8,1851.9,1822.2,1823.8,153,3930.08,106.13,104.9
5/13/2022,1825,1825,1807.4,1807.4,335,4023.89,110.49,104.62
5/16/2022,1790.5,1813.5,1787,1813.5,34,4008.01,114.2,104.2
5/17/2022,1824.9,1828.6,1816.7,1818.2,121,4088.85,112.4,103.41
5/18/2022,1815,1819.7,1805,1815.9,311,3923.68,109.59,103.86
5/19/2022,1810.9,1841.2,1810.7,1841.2,138,3900.79,112.21,102.75
5/20/2022,1839.1,1841.8,1836.3,1841.8,110,3901.36,113.23,103.17
5/23/2022,1846.3,1863,1845.8,1847.8,216,3973.75,110.29,102.1
5/24/2022,1852.5,1867,1852.5,1865.1,33,3941.48,109.77,101.87
5/25/2022,1846.2,1846.2,1846.2,1846.2,0,3978.73,110.33,102.08
5/26/2022,1840.4,1847.4,1840.4,1847.4,123355,4057.84,114.09,101.86
5/27/2022,1848.3,1860.7,1845.9,1851.3,30091,4158.24,115.07,101.7
5/31/2022,1850.3,1862.1,1832.8,1842.7,4073,4132.15,114.67,101.77
6/1/2022,1831,1847.9,1825.3,1843.3,1623,4101.23,115.26,102.53
6/2/2022,1845.4,1868.7,1842.1,1866.5,551,4176.82,116.87,101.83
6/3/2022,1867.6,1871.8,1845.4,1845.4,53,4108.54,118.87,102.16
6/6/2022,1849,1854.1,1839.2,1839.2,142,4121.43,118.5,102.45
6/7/2022,1836.9,1851.6,1835,1847.5,1168,4160.68,119.41,102.32
6/8/2022,1844.8,1855,1844.4,1851.9,218,4115.77,122.11,102.55
6/9/2022,1846.1,1850.1,1837.9,1848.8,159,4017.82,121.51,103.22
6/10/2022,1842.7,1875.6,1823.9,1871.5,1490,3900.86,120.67,104.15
6/13/2022,1873.8,1873.8,1818.7,1828,127,3749.63,120.93,104.95
6/14/2022,1825,1825.5,1805.3,1809.5,536,3735.48,118.93,105.34
6/15/2022,1814.1,1839,1810.8,1815.3,108,3789.99,115.31,104.93
6/16/2022,1819.2,1850.6,1814.9,1845.7,136,3666.77,117.59,103.42
6/17/2022,1853.7,1853.7,1833.6,1835.6,170,3674.84,109.56,104.49
6/21/2022,1835.3,1838.6,1830.1,1834.6,216,3764.79,110.65,104.21
6/22/2022,1829.5,1842.7,1821.6,1834.3,115,3759.89,106.19,103.98
6/23/2022,1835.5,1841.2,1825.7,1825.7,9,3795.73,104.27,104.19
6/24/2022,1820.5,1826.5,1815.8,1826.5,61,3911.74,107.62,103.96
6/27/2022,1830.5,1830.7,1819.9,1820.9,77,3900.11,109.57,103.68
6/28/2022,1824.2,1826,1817.5,1817.5,391,3821.55,111.76,104.26
6/29/2022,1818.3,1830.3,1812.8,1813.7,173,3818.83,109.78,104.85
6/30/2022,1809.6,1817.3,1801,1804.1,328,3785.38,105.76,104.46
7/1/2022,1795.5,1806.1,1791.6,1798.9,77,3825.33,108.43,104.91
7/5/2022,1805.4,1805.4,1761.8,1761.8,64,3831.39,99.5,106.32
7/6/2022,1762.5,1768,1734,1734.9,1729,3845.08,98.53,106.9
7/7/2022,1745.2,1745.2,1737,1737.9,1869,3902.62,102.73,106.96
7/8/2022,1738.1,1749.3,1732.1,1740.6,370,3899.38,104.79,106.82
7/11/2022,1732.5,1736.7,1730,1730,75,3854.43,104.09,107.83
7/12/2022,1734.2,1735.5,1723.3,1723.3,451,3818.8,95.84,107.91
7/13/2022,1710,1734.2,1710,1734.2,368,3801.78,96.3,107.76
7/14/2022,1710.3,1710.5,1704.5,1704.5,1289,3790.38,95.78,108.41
7/15/2022,1705.4,1709.7,1701.1,1702.4,721,3863.16,97.59,107.91
7/18/2022,1712.2,1712.4,1709.2,1709.2,264,3830.85,102.6,107.23
7/19/2022,1712.3,1714.4,1706.1,1710,1684,3936.69,104.22,106.55
7/20/2022,1707.1,1708.5,1699.5,1699.5,130,3959.9,102.26,106.95
7/21/2022,1687,1715.5,1679.8,1712.7,183,3998.95,96.35,106.8
7/22/2022,1713.3,1735,1713,1727.1,61,3961.63,94.7,106.62
7/25/2022,1727,1732,1719,1719,67,3966.84,96.7,106.36
7/26/2022,1718,1718,1717.7,1717.7,1,3921.05,94.98,107.04
7/27/2022,1719.1,1719.1,1719.1,1719.1,144865,4023.61,97.26,106.33
7/28/2022,1732.3,1755,1732,1750.3,37236,4072.43,96.42,106.24
7/29/2022,1754,1765.7,1750,1762.9,3485,4130.29,98.62,105.78
8/1/2022,1763.9,1772.5,1756.1,1769,705,4118.63,93.89,105.34
8/2/2022,1772.1,1786.6,1759.4,1771.1,1078,4091.19,94.42,106.1
8/3/2022,1756.7,1770.5,1753,1758,399,4155.17,90.66,106.38
8/4/2022,1769.4,1792.1,1767.7,1788.5,285,4151.94,88.54,105.57
8/5/2022,1791.2,1791.4,1764.2,1772.9,645,4145.19,89.01,106.49
8/8/2022,1771.8,1786.8,1771.8,1786.8,127,4140.06,90.76,106.32
8/9/2022,1790,1796.1,1789,1794,249,4122.47,90.5,106.25
8/10/2022,1804.4,1804.9,1787.8,1795.6,601,4210.24,91.93,105.08
8/11/2022,1794.3,1794.3,1785.7,1789.7,1235,4207.27,94.34,104.99
8/12/2022,1786.3,1800.4,1784.3,1798.6,187,4280.15,92.09,105.51
8/15/2022,1799,1799,1774.7,1781.4,64,4297.14,89.41,106.43
8/16/2022,1777.4,1777.4,1771.4,1773.2,308,4305.2,86.53,106.39
8/17/2022,1769.7,1769.7,1760,1760.3,23,4274.04,88.11,106.49
8/18/2022,1762.9,1762.9,1753.4,1755.3,321,4283.74,90.5,107.42
8/19/2022,1753.7,1754.3,1747.5,1747.6,49,4228.48,90.77,108.1
8/22/2022,1740.5,1740.5,1726.5,1734,347,4137.99,90.23,108.98
8/23/2022,1738,1748.9,1731.9,1746.8,509,4128.73,93.74,108.55
8/24/2022,1745,1751.8,1743.6,1747.8,187,4140.77,94.89,108.62
8/25/2022,1761.6,1761.8,1755,1757.7,172,4199.12,92.52,108.43
8/26/2022,1754,1755,1736.1,1736.1,202,4057.66,93.06,108.75
8/29/2022,1732.4,1741.2,1732.1,1736.6,950,4030.61,97.01,108.79
8/30/2022,1736.4,1739,1720.7,1723.2,385,3986.16,91.64,108.75
8/31/2022,1718.3,1720.9,1708.5,1712.8,2133,3955,89.55,108.67
9/1/2022,1707.9,1707.9,1693.9,1696.6,683,3966.85,86.61,109.68
9/2/2022,1703.4,1715.7,1703.1,1709.8,182,3924.26,86.87,109.51
9/6/2022,1709.7,1717.4,1699.7,1700.4,697,3908.19,86.88,110.2
9/7/2022,1694.8,1715.3,1694.7,1715.3,651,3979.87,81.94,109.83
9/8/2022,1718.2,1718.2,1705.3,1708,1193,4006.18,83.54,109.71
9/9/2022,1719.2,1720,1712.8,1716.2,635,4067.36,86.79,109
9/12/2022,1727.4,1728.1,1727.4,1728.1,68,4110.41,87.78,108.32
9/13/2022,1720.5,1720.5,1697.3,1705,432,3932.69,87.31,109.81
9/14/2022,1698.7,1701.8,1696.5,1696.5,532,3946.01,88.48,109.63
9/15/2022,1685.5,1686,1662.3,1665.4,1125,3901.35,85.1,109.71
9/16/2022,1660.4,1674.9,1651.7,1671.7,464,3873.33,85.11,109.74
9/19/2022,1661.8,1669.4,1658.5,1666.2,580,3899.89,85.73,109.98
9/20/2022,1659.7,1659.7,1659.7,1659.7,2830,3855.93,84.45,109.94
9/21/2022,1665.5,1680.1,1664.6,1664.6,2337,3789.93,82.94,110.35
9/22/2022,1668.3,1670.8,1668.3,1670.8,973,3757.99,83.49,111.11
9/23/2022,1667,1667,1645.3,1645.3,1224,3693.23,78.74,112.96
9/26/2022,1623.3,1623.3,1623.3,1623.3,1205,3655.04,76.71,114.02
9/27/2022,1632.2,1636.6,1626.7,1626.7,888,3647.29,78.5,114.05
9/28/2022,1620.4,1660.4,1620.4,1660.4,18311,3719.04,82.15,112.51
9/29/2022,1657,1662.6,1640,1658.5,6028,3640.47,81.23,112.2
9/30/2022,1661.7,1672.7,1658,1662.4,548,3585.62,79.49,112.08
10/3/2022,1667.2,1700,1661.9,1692.9,410,3678.43,83.63,111.66
10/4/2022,1701.2,1728,1696,1721.1,291,3790.93,86.52,109.98
10/5/2022,1724.1,1726.6,1703,1711.4,418,3783.28,87.76,111.01
10/6/2022,1721,1723.3,1709.1,1711.7,133,3744.52,88.45,112.18
10/7/2022,1710.1,1710.1,1693.7,1700.5,179,3639.66,92.64,112.68
10/10/2022,1693.4,1693.4,1667,1667.3,195,3612.39,91.13,113.07
10/11/2022,1661.8,1678.7,1661,1678.7,167,3588.84,89.35,113.13
10/12/2022,1668,1672.7,1668,1670.3,149,3577.03,87.27,113.22
10/13/2022,1675.2,1675.3,1641.5,1670,729,3669.91,89.11,112.25
10/14/2022,1665.3,1667,1640,1641.7,82,3583.07,85.61,113.2
10/17/2022,1650.2,1657,1646.8,1657,238,3677.95,85.46,111.91
10/18/2022,1651.4,1655.2,1649,1649,597,3719.98,82.82,111.99
10/19/2022,1637.5,1637.5,1627.5,1627.5,84,3695.16,85.55,112.88
10/20/2022,1622.8,1641.4,1622.8,1630.8,477,3665.78,85.98,112.82
10/21/2022,1634.1,1653.9,1634.1,1651,224,3752.75,85.05,111.98
10/24/2022,1662.7,1662.7,1648.7,1648.7,29,3797.34,84.58,111.91
10/25/2022,1648.2,1652.8,1637.3,1652.8,880,3859.11,85.32,110.83
10/26/2022,1649.8,1667,1649.8,1664,89,3830.6,87.91,109.55
10/27/2022,1660.7,1660.7,1660.7,1660.7,2298,3807.3,89.08,110.45
10/28/2022,1661,1661,1638.7,1639.6,626,3901.06,87.9,110.61
10/31/2022,1641.8,1641.8,1633.4,1635.9,522,3871.98,86.53,111.42
11/1/2022,1630.8,1653.7,1630.8,1645,985,3856.1,88.37,111.36
11/2/2022,1650.8,1664.7,1634,1645.7,612,3759.69,90,111.23
11/3/2022,1629.2,1629.2,1615.1,1627.3,1427,3719.89,88.17,112.8
11/4/2022,1630.2,1674.5,1629,1672.5,159,3770.55,92.61,110.77
11/7/2022,1676.9,1677.9,1672.9,1676.5,42,3806.8,91.79,109.99
11/8/2022,1703.2,1712.1,1703.2,1712.1,23,3828.11,88.91,109.54
11/9/2022,1707.4,1720.2,1706,1710.1,497,3748.57,85.83,110.46
11/10/2022,1708.2,1750.3,1708.2,1750.3,325,3956.37,86.47,108.09
11/11/2022,1763.8,1766,1757.6,1766,257,3992.93,88.96,106.16
11/14/2022,1762,1773.6,1761.6,1773.6,358,3957.25,85.87,106.53
11/15/2022,1770.8,1773.8,1769.9,1773.8,57,3991.73,86.92,106.29
11/16/2022,1776.6,1778.9,1773,1773,303,3958.79,85.59,106.15
11/17/2022,1763,1763,1756,1760.8,18,3946.56,81.64,106.59
11/18/2022,1763.3,1763.3,1747.6,1751.9,414,3965.34,80.08,106.83
11/21/2022,1739,1744.9,1736.1,1737.4,544,3949.94,79.73,107.73
11/22/2022,1741.7,1741.7,1738.3,1738.3,15,4003.58,80.95,107.11
11/23/2022,1736.5,1750.9,1736.5,1744.9,39,4027.26,77.94,105.97
11/25/2022,1753,1757.9,1749.2,1753.3,216,4026.12,76.28,105.92
11/28/2022,1741.3,1741.3,1740.1,1740.1,132767,3963.94,77.24,106.63
11/29/2022,1739.5,1758.2,1737.9,1748.4,19416,3957.63,78.2,106.77
11/30/2022,1748.1,1769.4,1745.1,1746,3339,4080.11,80.55,105.9
12/1/2022,1768.7,1803.7,1768.7,1801.1,1053,4076.57,81.22,104.69
12/2/2022,1802,1802.3,1779.4,1795.9,1725,4071.7,79.98,104.5
12/5/2022,1795.7,1808,1764.3,1767.4,1713,3998.84,76.93,105.24
12/6/2022,1768.6,1779.4,1767.9,1769.3,105,3941.26,74.25,105.54
12/7/2022,1769.3,1790.3,1769.3,1785.5,422,3933.92,72.01,105.06
12/8/2022,1782,1790.9,1782,1788.7,713,3963.51,71.46,104.76
12/9/2022,1794.9,1804.3,1791.1,1798.1,125,3934.38,71.02,104.8
12/12/2022,1787.3,1793.9,1777.7,1780.5,85,3990.56,73.17,105.1
12/13/2022,1780.7,1819.8,1780.5,1813.9,205,4019.65,75.39,103.94
12/14/2022,1810.8,1812.8,1797.9,1807.5,1074,3995.32,77.28,103.74
12/15/2022,1801,1801,1774.8,1777.2,421,3895.75,76.11,104.53
12/16/2022,1777.9,1791.4,1777.9,1790,206,3852.36,74.29,104.66
12/19/2022,1791.6,1796.3,1785.6,1787.7,79,3817.66,75.19,104.6
12/20/2022,1786.5,1821.4,1786.5,1815.9,51,3821.62,76.09,103.61
12/21/2022,1817.4,1821.4,1814.4,1815.9,35,3878.44,78.29,103.85
12/22/2022,1818.1,1818.1,1785,1787,411,3822.39,77.49,104.13
12/23/2022,1794.3,1802.8,1794.1,1795.9,49,3844.82,79.56,104.01
12/27/2022,1803.4,1826.3,1803.4,1814.8,69,3829.25,79.53,103.89
12/28/2022,1803.2,1807.9,1803.1,1807.9,434,3783.22,78.96,104.18
12/29/2022,1805.8,1819.5,1805.8,1819.5,277,3849.28,78.4,103.59
12/30/2022,1817,1822.3,1816.8,1819.7,95,3839.5,80.26,103.27
1/3/2023,1836.2,1839.7,1836.2,1839.7,29,3824.14,76.93,104.31
1/4/2023,1845.6,1859.1,1845.6,1852.8,25,3852.97,72.84,104.02
1/5/2023,1855.2,1855.2,1834.8,1834.8,24,3808.1,73.67,104.83
1/6/2023,1838.4,1868.2,1835.3,1864.2,26,3895.08,73.77,103.65
1/9/2023,1867,1880,1867,1872.7,62,3892.09,74.63,102.74
1/10/2023,1877.8,1878.1,1871.6,1871.6,101,3919.25,75.12,102.98
1/11/2023,1873.1,1877.8,1873.1,1874.6,1236,3969.61,77.41,102.93
1/12/2023,1877.2,1897.4,1877.2,1895.5,59,3983.17,78.39,102
1/13/2023,1899,1920.9,1898.3,1918.4,512,3999.09,79.86,101.95
1/17/2023,1920.1,1920.1,1905.2,1907.2,706,3990.97,80.18,102.14
1/18/2023,1911.1,1911.1,1903.1,1904.4,1027,3928.86,79.48,102.11
1/19/2023,1922.1,1931.8,1922.1,1922.1,371,3898.85,80.33,101.83
1/20/2023,1922.1,1928.5,1921.4,1926.4,1346,3972.61,81.31,101.78
1/23/2023,1926.5,1927.1,1915,1927.1,218,4019.81,81.62,101.92
1/24/2023,1931.8,1936.8,1931.8,1933.9,201,4016.95,80.13,101.68
1/25/2023,1941.2,1941.2,1939.8,1941.2,7,4016.22,80.15,101.42
1/26/2023,1936.6,1937.1,1927.1,1929.1,131,4060.43,81.01,101.64
1/27/2023,1928.6,1928.6,1928.6,1928.6,150902,4070.56,79.68,101.72
1/30/2023,1928.3,1933.6,1920.3,1922.9,27220,4017.77,77.9,102.09
1/31/2023,1923,1930.4,1900.6,1929.5,1910,4076.6,78.87,101.92
2/1/2023,1927.2,1955,1922,1927.8,2290,4119.21,76.41,101.03
2/2/2023,1952.3,1959.1,1911.3,1916.3,748,4179.76,75.88,101.57
2/3/2023,1912.4,1917,1861.5,1862.9,992,4136.48,73.39,102.75
2/6/2023,1865.6,1880,1863.4,1866.2,424,4111.08,74.11,103.5
2/7/2023,1870,1875.7,1868,1871.7,297,4164,77.14,103.3
2/8/2023,1872.1,1880.4,1872.1,1877.4,230,4117.86,78.47,103.27
2/9/2023,1875.3,1884.6,1859.8,1866.2,223,4081.5,78.06,103.11
2/10/2023,1861.6,1863.5,1852.4,1862.8,27,4090.46,79.72,103.54
2/13/2023,1859,1861,1850,1851.9,569,4137.29,80.14,103.25
2/14/2023,1854.1,1862,1846.2,1854,656,4136.13,79.06,103.12
2/15/2023,1842,1842,1828.2,1834.2,368,4147.6,78.59,103.84
2/16/2023,1838.6,1843.7,1827.2,1842,222,4090.41,78.49,103.79
2/17/2023,1827.4,1842.2,1818.4,1840.4,35,4079.09,76.34,103.78
2/21/2023,1842.6,1843,1833,1833,862,3997.34,76.16,104.11
2/22/2023,1835.7,1836.2,1825.1,1832,278,3991.05,73.95,104.52
